x_value,axis_metric,full_BER,full_FER,uncoded_BER,average_channel_power,applied_signal_power_dbm,measured_signal_power_dbm,noise_power_dbm,noise_variance_per_sample,snr_db,ebn0_db,carrier_to_noise_db,symbol_rate_hz,bit_rate_hz,outage_rate
-118.0,dbm,0.4787282608695652,1.0,0.35080405405405407,1.0,-118.0,-118.0,-106.62485094253908,2.175278692107049e-14,-11.375149057460927,-1.413078947632313,-11.37514905746093,271002.71002710046,109351.97071268962,0.0
-116.0,dbm,0.4645489130434783,1.0,0.3169780405405405,1.0,-116.0,-116.0,-106.62485094253908,2.175278692107049e-14,-9.375149057460913,0.586921052367698,-9.37514905746093,271002.71002710046,109351.97071268962,0.0
-114.0,dbm,0.4388967391304348,1.0,0.27649155405405407,1.0,-114.0,-114.0,-106.62485094253908,2.175278692107049e-14,-7.375149057460918,2.5869210523676927,-7.375149057460931,271002.71002710046,109351.97071268962,0.0
-112.0,dbm,0.38709782608695653,1.0,0.2295760135135135,1.0,-112.0,-112.0,-106.62485094253908,2.175278692107049e-14,-5.375149057460907,4.5869210523677015,-5.375149057460931,271002.71002710046,109351.97071268962,0.0
-110.0,dbm,0.2792717391304348,1.0,0.17648986486486487,1.0,-110.0,-110.0,-106.62485094253908,2.175278692107049e-14,-3.375149057460916,6.586921052367697,-3.3751490574609306,271002.71002710046,109351.97071268962,0.0
-108.0,dbm,0.09502036744534043,0.9560229445506692,0.12256472533719187,1.0,-108.0,-108.0,-106.62485094253907,2.175278692107049e-14,-1.375149057460921,8.586921052367687,-1.3751490574609306,271002.71002710034,109351.97071268961,0.0
-106.0,dbm,0.006380434782608696,0.2445,0.07315625,1.0,-106.0,-106.0,-106.62485094253908,2.175278692107049e-14,0.6248509425390874,10.586921052367698,0.6248509425390694,271002.71002710046,109351.97071268962,0.0
-105.0,dbm,0.0005842391304347826,0.035,0.051702702702702705,1.0,-105.0,-105.0,-106.62485094253908,2.175278692107049e-14,1.6248509425390862,11.586921052367698,1.6248509425390694,271002.71002710046,109351.97071268962,0.0
