x_value,axis_metric,class1_BER,class1_FER,class2_BEfR,class2_FER,full_BER,full_FER,uncoded_BER,average_channel_power,applied_signal_power_dbm,measured_signal_power_dbm,noise_power_dbm,noise_variance_per_sample,snr_db,ebn0_db,carrier_to_noise_db,symbol_rate_hz,bit_rate_hz,outage_rate
-2.914634197245129,ebn0_db,0.5019247219846023,1.0,0.5018808536772609,1.0,0.5019115614923998,1.0,0.4967263275646509,1.0,-118.0,-118.0,-106.62485094253907,2.1752786921070493e-14,-11.375149057460925,-2.914634197245129,-11.37514905746093,271002.7100271003,154519.0890505396,0.0
-0.9146341972451193,ebn0_db,0.5016450615253011,1.0,0.4968524489482573,1.0,0.500207277752188,1.0,0.49031058761597685,1.0,-116.0,-116.0,-106.62485094253907,2.1752786921070493e-14,-9.375149057460915,-0.9146341972451193,-9.37514905746093,271002.7100271003,154519.0890505396,0.0
1.0853658027548754,ebn0_db,0.4979765743238797,1.0,0.49631506218332566,1.0,0.4974781206817135,1.0,0.49070540238204907,1.0,-114.0,-114.0,-106.62485094253907,2.1752786921070493e-14,-7.375149057460917,1.0853658027548754,-7.375149057460931,271002.7100271003,154519.0890505396,0.0
3.085365802754886,ebn0_db,0.4988320063170363,1.0,0.503723322585598,1.0,0.5002994011976047,1.0,0.4855892610383628,1.0,-112.0,-112.0,-106.62485094253907,2.1752786921070493e-14,-5.375149057460908,3.085365802754886,-5.375149057460931,271002.7100271003,154519.0890505396,0.0
5.085365802754879,ebn0_db,0.49646311772060275,1.0,0.49769691386457854,1.0,0.4968332565637955,1.0,0.4867572547213266,1.0,-110.0,-110.0,-106.62485094253907,2.1752786921070493e-14,-3.3751490574609155,5.085365802754879,-3.3751490574609306,271002.7100271003,154519.0890505396,0.0
7.085365802754871,ebn0_db,0.4916430874514707,1.0,0.49124827268539845,1.0,0.491524643021649,1.0,0.4783509903270382,1.0,-108.0,-108.0,-106.62485094253907,2.1752786921070493e-14,-1.3751490574609215,7.085365802754871,-1.3751490574609306,271002.7100271003,154519.0890505396,0.0
9.085365802754879,ebn0_db,0.5006744752253734,1.0,0.48549055734684476,1.0,0.49611929986181486,1.0,0.4631670724485096,1.0,-106.0,-106.0,-106.62485094253907,2.1752786921070493e-14,0.6248509425390876,9.085365802754879,0.6248509425390694,271002.7100271003,154519.0890505396,0.0
11.085365802754877,ebn0_db,0.5029611107455418,1.0,0.47059726700445265,1.0,0.4932519576232151,1.0,0.4388201618740541,1.0,-104.0,-104.0,-106.62485094253907,2.1752786921070493e-14,2.624850942539082,11.085365802754877,2.6248509425390694,271002.7100271003,154519.0890505396,0.0
13.085365802754893,ebn0_db,0.4820194775284596,1.0,0.4228849992323046,1.0,0.4642791340396131,1.0,0.3951437783773113,1.0,-102.0,-102.0,-106.62485094253907,2.1752786921070493e-14,4.624850942539092,13.085365802754893,4.624850942539069,271002.7100271003,154519.0890505396,0.0
15.085365802754882,ebn0_db,0.4551556228202935,1.0,0.3464993090741594,1.0,0.4225587286964532,1.0,0.32833782983483584,1.0,-100.0,-100.0,-106.62485094253907,2.1752786921070493e-14,6.624850942539085,15.085365802754882,6.624850942539069,271002.7100271003,154519.0890505396,0.0
17.08536580275487,ebn0_db,0.30008926647582107,0.8515406162464986,0.20821661998132587,0.9775910364145658,0.2725274725274725,0.9775910364145658,0.1699756825807246,1.0,-98.0,-98.0,-106.62485094253906,2.1752786921070493e-14,8.624850942539075,17.08536580275487,8.62485094253907,271002.71002710034,154519.0890505396,0.0
19.085365802754886,ebn0_db,0.09318548654564751,0.4104627766599598,0.09338079760614972,0.8028169014084507,0.09324407986379818,0.8028169014084507,0.07485572777323281,1.0,-96.0,-96.0,-106.62485094253907,2.1752786921070493e-14,10.624850942539087,19.085365802754886,10.624850942539068,271002.71002710034,154519.0890505396,0.0
21.085365802754875,ebn0_db,0.014506483022225151,0.0944527736131934,0.03490562411102141,0.41829085457271364,0.02062622534886403,0.41829085457271364,0.02621216864095425,1.0,-94.0,-94.0,-106.62485094253906,2.1752786921070493e-14,12.624850942539084,21.085365802754875,12.62485094253907,271002.71002710034,154519.0890505396,0.0
23.08536580275489,ebn0_db,0.0008649521393149579,0.0029985007496251873,0.009995002498750625,0.1469265367316342,0.003603967247145658,0.1469265367316342,0.00864952139314958,1.0,-92.0,-92.0,-106.62485094253906,2.1752786921070493e-14,14.624850942539094,23.08536580275489,14.62485094253907,271002.71002710034,154519.0890505396,0.0
