x_value,axis_metric,class1_BER,class1_FER,class2_BEfR,class2_FER,full_BER,full_FER,uncoded_BER,average_channel_power,applied_signal_power_dbm,measured_signal_power_dbm,noise_power_dbm,noise_variance_per_sample,snr_db,ebn0_db,carrier_to_noise_db,symbol_rate_hz,bit_rate_hz,outage_rate
14.085365802754882,ebn0_db,0.4746825031256169,1.0,0.40522800552740673,1.0,0.45384615384615384,1.0,0.3668158189116273,1.0,-101.0,-101.0,-106.62485094253907,2.1752786921070493e-14,5.62485094253909,14.085365802754882,5.624850942539069,271002.7100271003,154519.0890505396,0.0
15.085365802754882,ebn0_db,0.45255642561031784,0.9910179640718563,0.34396591432519574,1.0,0.4199792722247812,1.0,0.30053629005724813,1.0,-100.0,-100.0,-106.62485094253907,2.1752786921070493e-14,6.624850942539085,15.085365802754882,6.624850942539069,271002.7100271003,154519.0890505396,0.0
16.085365802754875,ebn0_db,0.3995854444956241,0.9700598802395209,0.2812452019038845,0.9970059880239521,0.36408337171810223,0.9970059880239521,0.24272882805816937,1.0,-99.0,-99.0,-106.62485094253907,2.1752786921070493e-14,7.624850942539083,16.085365802754875,7.624850942539069,271002.7100271003,154519.0890505396,0.0
17.085365802754872,ebn0_db,0.28892215568862273,0.8353293413173652,0.1996007984031936,0.9850299401197605,0.262125748502994,0.9850299401197605,0.15939001118641838,1.0,-98.0,-98.0,-106.62485094253907,2.1752786921070493e-14,8.624850942539075,17.085365802754872,8.62485094253907,271002.7100271003,154519.0890505396,0.0
18.085365802754893,ebn0_db,0.19426531552280055,0.6826347305389222,0.1462843543681867,0.9491017964071856,0.1798710271764164,0.9491017964071856,0.12959794696321641,1.0,-97.0,-97.0,-106.62485094253907,2.1752786921070493e-14,9.62485094253909,18.085365802754893,9.62485094253907,271002.7100271003,154519.0890505396,0.0
19.085365802754882,ebn0_db,0.09562742646574982,0.4101796407185629,0.0946184553968985,0.781437125748503,0.09532473514509443,0.781437125748503,0.06047246167006646,1.0,-96.0,-96.0,-106.62485094253907,2.1752786921070493e-14,10.624850942539085,19.085365802754882,10.62485094253907,271002.7100271003,154519.0890505396,0.0
20.085365802754886,ebn0_db,0.02880690737833595,0.17714285714285713,0.055457875457875457,0.6257142857142857,0.0368021978021978,0.6257142857142857,0.03660910518053375,1.0,-95.0,-95.0,-106.62485094253906,2.1752786921070496e-14,11.624850942539085,20.085365802754886,11.62485094253907,271002.71002710034,154519.0890505396,0.0
21.08536580275488,ebn0_db,0.014367816091954023,0.08812260536398467,0.0344581982513017,0.43486590038314177,0.020394930739758326,0.43486590038314177,0.029356658667003495,1.0,-94.0,-94.0,-106.62485094253907,2.175278692107049e-14,12.624850942539082,21.08536580275488,12.62485094253907,271002.71002710034,154519.0890505396,0.0
22.085365802754872,ebn0_db,0.004243628711713818,0.02553191489361702,0.0182214948172395,0.2531914893617021,0.008436988543371523,0.2531914893617021,0.01530278232405892,1.0,-93.0,-93.0,-106.62485094253907,2.1752786921070493e-14,13.624850942539071,22.085365802754872,13.62485094253907,271002.71002710034,154519.0890505396,0.0
23.08536580275489,ebn0_db,0.0008317963183971646,0.005171603196991067,0.007745349776379395,0.1151857075693465,0.002905862355791834,0.1151857075693465,0.006096395377072387,1.0,-92.0,-92.0,-106.62485094253906,2.1752786921070493e-14,14.624850942539096,23.08536580275489,14.62485094253907,271002.71002710034,154519.08905053962,0.0
24.08536580275489,ebn0_db,0.000229222831962558,0.0020755500207555004,0.0034113527264212195,0.050850975508509755,0.0011838618003001565,0.050850975508509755,0.0026332115373211263,1.0,-91.0,-91.0,-106.62485094253908,2.1752786921070493e-14,15.624850942539092,24.08536580275489,15.62485094253907,271002.71002710034,154519.08905053962,0.0
25.085365802754886,ebn0_db,6.06140336425194e-05,,0.0010287706191101633,0.01623060442770889,0.000308631185733049,0.01623060442770889,0.0008703884572221909,1.0,-90.0,-90.0,-106.62485094253907,2.1752786921070486e-14,16.624850942539076,25.085365802754886,16.62485094253907,271002.7100271004,154519.08905053962,0.0
26.085365802754875,ebn0_db,,,0.00021267538517122148,0.0033045179369233617,6.380261555136644e-05,0.0033045179369233617,0.00015418662813380872,1.0,-89.0,-89.0,-106.62485094253906,2.1752786921070496e-14,17.62485094253908,26.085365802754875,17.62485094253907,271002.7100271003,154519.08905053962,0.0
